item_code,item_description,item_type,total_sales,liquor_type
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,2.04,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,1.87,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,1.52,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,2.2,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,3.03,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,0.17,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,1.17,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,0.85,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,0.68,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,1.53,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,1.34,VODKA
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,0,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,3.05,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,1.53,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,0.68,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,1.36,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,4.41,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,4.42,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,1.7,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,2.7,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,1.7,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,3.57,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,2.38,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,0.68,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,1.19,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,1.19,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,1.02,WHISKY
71777,BULLSHINE STRAIGHT BOURBON - 750ML,LIQUOR,1.02,WHISKY
71779,OLD FORESTER STRAIGHT RYE 100 PROOF -750ML,LIQUOR,5.4,WHISKY
71779,OLD FORESTER STRAIGHT RYE 100 PROOF -750ML,LIQUOR,4.4,WHISKY
71779,OLD FORESTER STRAIGHT RYE 100 PROOF -750ML,LIQUOR,5.54,WHISKY
71779,OLD FORESTER STRAIGHT RYE 100 PROOF -750ML,LIQUOR,2.4,WHISKY
71779,OLD FORESTER STRAIGHT RYE 100 PROOF -750ML,LIQUOR,2.4,WHISKY
71779,OLD FORESTER STRAIGHT RYE 100 PROOF -750ML,LIQUOR,1.29,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,0,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,1.69,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,2.37,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,0.68,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,1.52,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,1.01,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,1.19,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,0.68,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,1.02,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,1.53,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,2.02,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,1.87,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,1.53,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,0.85,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,2.71,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,0.68,WHISKY
71783,BULLSHINE ELDEBERRY WHISKEY - 750ML,LIQUOR,0.17,WHISKY
71785,HIGH NOON SUN SIPS PINEAPPLE - RTD - 355ML,LIQUOR,4.94,OTHER
71785,HIGH NOON SUN SIPS PINEAPPLE - RTD - 355ML,LIQUOR,50.32,OTHER
71785,HIGH NOON SUN SIPS PINEAPPLE - RTD - 355ML,LIQUOR,57.17,OTHER
71785,HIGH NOON SUN SIPS PINEAPPLE - RTD - 355ML,LIQUOR,65.88,OTHER
71785,HIGH NOON SUN SIPS PINEAPPLE - RTD - 355ML,LIQUOR,48.52,OTHER
71785,HIGH NOON SUN SIPS PINEAPPLE - RTD - 355ML,LIQUOR,42.67,OTHER
71785,HIGH NOON SUN SIPS PINEAPPLE - RTD - 355ML,LIQUOR,38.32,OTHER
71785,HIGH NOON SUN SIPS PINEAPPLE - RTD - 355ML,LIQUOR,18.49,OTHER
71785,HIGH NOON SUN SIPS PINEAPPLE - RTD - 355ML,LIQUOR,51.88,OTHER
71785,HIGH NOON SUN SIPS PINEAPPLE - RTD - 355ML,LIQUOR,37.19,OTHER
71785,HIGH NOON SUN SIPS PINEAPPLE - RTD - 355ML,LIQUOR,177.47,OTHER
71789,JAGERMEISTER COLD BREW - 50ML,LIQUOR,2.94,OTHER
71789,JAGERMEISTER COLD BREW - 50ML,LIQUOR,0.84,OTHER
71789,JAGERMEISTER COLD BREW - 50ML,LIQUOR,1.13,OTHER
71793,HIGH NOON SUN SIPS WATERMELON- RTD - 355ML,LIQUOR,3.32,OTHER
71793,HIGH NOON SUN SIPS WATERMELON- RTD - 355ML,LIQUOR,42.04,OTHER
71793,HIGH NOON SUN SIPS WATERMELON- RTD - 355ML,LIQUOR,44.74,OTHER
71793,HIGH NOON SUN SIPS WATERMELON- RTD - 355ML,LIQUOR,48.26,OTHER
71793,HIGH NOON SUN SIPS WATERMELON- RTD - 355ML,LIQUOR,35.08,OTHER
71793,HIGH NOON SUN SIPS WATERMELON- RTD - 355ML,LIQUOR,27.22,OTHER
71793,HIGH NOON SUN SIPS WATERMELON- RTD - 355ML,LIQUOR,23.77,OTHER
71793,HIGH NOON SUN SIPS WATERMELON- RTD - 355ML,LIQUOR,11.94,OTHER
71793,HIGH NOON SUN SIPS WATERMELON- RTD - 355ML,LIQUOR,49.45,OTHER
71793,HIGH NOON SUN SIPS WATERMELON- RTD - 355ML,LIQUOR,17.92,OTHER
71793,HIGH NOON SUN SIPS WATERMELON- RTD - 355ML,LIQUOR,158.4,OTHER
71796,HIGH NOON SUN SIPS BLK CHERRY - RTD - 355ML,LIQUOR,1.8,OTHER
71796,HIGH NOON SUN SIPS BLK CHERRY - RTD - 355ML,LIQUOR,37.27,OTHER
71796,HIGH NOON SUN SIPS BLK CHERRY - RTD - 355ML,LIQUOR,49.51,OTHER
71796,HIGH NOON SUN SIPS BLK CHERRY - RTD - 355ML,LIQUOR,45.19,OTHER
71796,HIGH NOON SUN SIPS BLK CHERRY - RTD - 355ML,LIQUOR,35.97,OTHER
71796,HIGH NOON SUN SIPS BLK CHERRY - RTD - 355ML,LIQUOR,31.85,OTHER
71796,HIGH NOON SUN SIPS BLK CHERRY - RTD - 355ML,LIQUOR,24.73,OTHER
71796,HIGH NOON SUN SIPS BLK CHERRY - RTD - 355ML,LIQUOR,12.88,OTHER
71796,HIGH NOON SUN SIPS BLK CHERRY - RTD - 355ML,LIQUOR,44.49,OTHER
71796,HIGH NOON SUN SIPS BLK CHERRY - RTD - 355ML,LIQUOR,45.24,OTHER
71796,HIGH NOON SUN SIPS BLK CHERRY - RTD - 355ML,LIQUOR,141.66,OTHER
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,0.83,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,2,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,2.68,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,0.68,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,1.35,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,3.38,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,2.52,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,3.22,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,5.72,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,3.23,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,5.72,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,5.22,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,3.57,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,4.4,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,3.73,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,2.37,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,2.2,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,3.56,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,1.69,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,1.02,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,3.71,VODKA
71800,BELUGA VODKA RUSSIAN NOBLE - 750ML,LIQUOR,3.55,VODKA
71818,NEW AMSTERDAM VODKA - GRAPEFRUIT - 750ML,LIQUOR,4.25,VODKA
71818,NEW AMSTERDAM VODKA - GRAPEFRUIT - 750ML,LIQUOR,9.09,VODKA
71818,NEW AMSTERDAM VODKA - GRAPEFRUIT - 750ML,LIQUOR,9.93,VODKA
71818,NEW AMSTERDAM VODKA - GRAPEFRUIT - 750ML,LIQUOR,8,VODKA
71818,NEW AMSTERDAM VODKA - GRAPEFRUIT - 750ML,LIQUOR,7.84,VODKA
71818,NEW AMSTERDAM VODKA - GRAPEFRUIT - 750ML,LIQUOR,6.65,VODKA
71818,NEW AMSTERDAM VODKA - GRAPEFRUIT - 750ML,LIQUOR,4.73,VODKA
71818,NEW AMSTERDAM VODKA - GRAPEFRUIT - 750ML,LIQUOR,3.53,VODKA
71823,NEW AMSTERDAM VODKA - GRAPEFRUIT - 1.75L,LIQUOR,4.92,VODKA
71823,NEW AMSTERDAM VODKA - GRAPEFRUIT - 1.75L,LIQUOR,5.59,VODKA
71823,NEW AMSTERDAM VODKA - GRAPEFRUIT - 1.75L,LIQUOR,6.29,VODKA
71823,NEW AMSTERDAM VODKA - GRAPEFRUIT - 1.75L,LIQUOR,4.93,VODKA
71823,NEW AMSTERDAM VODKA - GRAPEFRUIT - 1.75L,LIQUOR,5.26,VODKA
71823,NEW AMSTERDAM VODKA - GRAPEFRUIT - 1.75L,LIQUOR,8.32,VODKA
71823,NEW AMSTERDAM VODKA - GRAPEFRUIT - 1.75L,LIQUOR,9.16,VODKA
71823,NEW AMSTERDAM VODKA - GRAPEFRUIT - 1.75L,LIQUOR,9.6,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.17,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.34,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.17,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.34,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,1.67,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.83,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.68,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.17,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,1.02,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,1.51,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.51,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.5,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.34,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.68,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.34,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,1.17,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.33,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.17,VODKA
71827,BELUGA VODKA - RUSSIAN GOLD - 750ML,LIQUOR,0.17,VODKA
71831,SELECT APERITIVO - MONTENEGRO - 750ML,LIQUOR,1.36,OTHER
71831,SELECT APERITIVO - MONTENEGRO - 750ML,LIQUOR,2.37,OTHER
71831,SELECT APERITIVO - MONTENEGRO - 750ML,LIQUOR,2.37,OTHER
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,4.34,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,5.72,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,2.25,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,5.44,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,5.46,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,5.14,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,6.27,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,2.24,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,1.61,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,2.34,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,1.69,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,2.11,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,1.45,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,2.57,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,1.69,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,1.6,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,1.52,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,2.89,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,0.82,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,2.8,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,0.88,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,1.61,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,0.88,RUM
71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,0.88,RUM
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,66.95,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,72.03,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,35.9,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,86.15,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,78.22,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,69.04,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,144.7,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,50.11,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,107.58,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,57.7,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,118.91,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,53.39,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,104.51,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,59.13,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,97.7,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,44.03,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,93.67,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,40.45,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,104.11,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,66.88,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,51.38,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,59.37,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,41.08,OTHER
71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,48.37,OTHER
71845,PATRON TEQUILA - SILVER LTD ED - 1L,LIQUOR,11.69,TEQUILA
71845,PATRON TEQUILA - SILVER LTD ED - 1L,LIQUOR,9.14,TEQUILA
71845,PATRON TEQUILA - SILVER LTD ED - 1L,LIQUOR,3.37,TEQUILA
71845,PATRON TEQUILA - SILVER LTD ED - 1L,LIQUOR,0.34,TEQUILA
71845,PATRON TEQUILA - SILVER LTD ED - 1L,LIQUOR,1.33,TEQUILA
71845,PATRON TEQUILA - SILVER LTD ED - 1L,LIQUOR,4.52,TEQUILA
71845,PATRON TEQUILA - SILVER LTD ED - 1L,LIQUOR,1.01,TEQUILA
71849,AGAVE LOCO - 750ML,LIQUOR,1.85,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,1.67,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.68,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.51,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.17,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,2.52,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,2.55,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,2.04,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,2.19,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.34,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.34,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.17,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.51,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.34,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.17,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.51,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.51,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.34,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.17,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.17,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.34,OTHER
71849,AGAVE LOCO - 750ML,LIQUOR,0.85,OTHER
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,2.55,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.85,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.17,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.85,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.34,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,3.9,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,6.6,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.34,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.17,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.51,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.17,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.68,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.68,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,1.19,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,2.2,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,1.84,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.5,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,1.53,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.68,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.68,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,1.87,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.34,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,2.18,WHISKY
71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,1.86,WHISKY
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,39.22,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,31.58,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,37.72,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,35,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,31.26,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,21.59,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,45.7,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,17.5,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,16.64,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,33.66,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,21.23,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,37.04,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,21.08,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,40.35,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,20.04,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,36.85,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,26.47,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,33.96,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,22.93,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,42.63,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,41.94,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,55.73,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,42.32,VODKA
71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,30.63,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,6.96,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,3.39,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,5.93,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,5.73,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,4.07,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,3.06,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,2.21,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,2.72,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,5.44,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,1.87,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,3.71,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,1.02,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,0.68,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,0.51,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,0.85,VODKA
71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,0.33,VODKA
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,0.97,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,0.72,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,0.9,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,1.13,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,1.2,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,1.29,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,2.96,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,1.06,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,2.18,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,1.14,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,2.59,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,2.35,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,0.96,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,1.2,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,0.64,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,0.96,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,1.2,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,0.8,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,1.36,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,3.06,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,0.64,OTHER
71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,1.28,OTHER
